id,user_id,cwa_id,discipline_id,projectId,phaseId,cwpUnit,ewpRefId,ewpRefNo,cwa,cwpSubArea,cwpLevel,cwpType,cwpIcsu,cwpTitle,cwpDescription,cwpNo,cwpRevision,cwpDocumentContNo,cwpPlannedRelease,cwpPlannedComplete,cwpPlannedHours,cwpForecastRelease,cwpForecastComplete,cwpForecastHours,cwpActualRelease,cwpActualComplete,cwpActualHours,cwpLink,cwpWorkOwners,cwpWorkReleaseDate,cwpWorkConstruction,cwpWorkConstructionDate,cwpCompleteOwners,cwpCompleteReleaseDate,cwpCompleteConstruction,cwpCompleteConstructionDate,in_schedule,status,current_status,addDate,cwpPlannedReleaseExe,cwpPlannedCompleteExe,cwpPlannedHoursExe,cwpActualReleaseExe,cwpActualCompleteExe,cwpActualHoursExe,cwpForecastReleaseExe,cwpForecastCompleteExe,cwpForecastHoursExe,cwpCompilerPath,manualOrSystemStart,manualOrSystemComplete,my_selection,my_packages,import,wbsShortCode,contractorId,delayDuration,cwpSupervisor,auditUserid,auditDate,releaseConsSupApprovalStatus,releaseConsSup,releaseConsSupDate,releaseConsSupRemarks,compiledById,checkedById,approvedById,cwpReleaseStatus,releaseLead,releaseLeadDate,releaseLeadRemarks,releaseEngMgr,releaseEngMgrDate,releaseEngMgrRemarks,cwpManager,cwpLead,releaseConstMgr,releaseConstMgrDate,releaseConstMgrRemarks,releaseConstMgrApprovalStatus,releaseHold,cwpReleaseHold,cwpReleaseRisks,cwpReleaseMitigationPlan,contractorDcn,revisionDescription,blockchainWorkBlockId,blockchain_status,linked_area,reject_remark,pc_ForecastComplete_Quaterly,pc_ForecastStart_Quaterly_Exe,pc_ForecastFinish_Quaterly_Exe,releaseBlockchainStatus
"1680","189",\N,"97","1","2","151","1785","EW-B01-WP2.2-010-A-1X11-FI-CV","Storage Facility","A","1X11","FI","500","Area 1 Desalter & Unit - Civil","Area 1 Desalter & Unit - Civil","CWP-B01-WP2.2-010-A-1X11-FI-CV","1","T-143.12.103","0000-00-00","0000-00-00","80","0000-00-00","0000-00-00","83","2020-08-21","2021-02-05","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1612526156","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","1","1","","1",\N,"166","168","2021-02-05","2","166","2021-02-05 11:55:56","I am signing off this CWP as a Construction supervisor",\N,\N,\N,"4","168","2021-02-05 11:49:20","I am releasing this CWP without holds",\N,\N,\N,"137",\N,\N,\N,\N,"1","1","","","","T.101.11.101.4",\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1681","168",\N,"97","1","2","151","1790","EW-B01-WP2.2-020-1B11-A-FI-CV","Loading Facility","1B11","A","FI","500","Area 2 Desalter & Heater - Civil","Area 2 Desalter & Heater - Civil","CWP-B01-WP2.2-020-1B11-A-FI-CV","1","T-143.12.104","0000-00-00","0000-00-00","90","0000-00-00","0000-00-00","92","2020-09-05","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1612530926","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","1","1","","1",\N,"166",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3","168","2021-02-05 12:57:27","I am releasing this package as a site engineer",\N,\N,\N,"137",\N,"137","2021-02-05 01:15:26","I am signing off this package","2","2","The CWP has been released with holds -: Trade Coordination, Fabrication / Engineering, Equipment Unavailable ,  Trades Unavailable.","Reduce the risk by planning effective action in the cases where the problem manifests. Poor material and equipment management. Also the poor documentation is also an important factor.","Mitigation plans involve the -: Avoid the risk entirely by eliminating the root cause of the potential problem. Reduce the risk by planning effective action in the cases where the problem manifests.","T.101.11.101.78",\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1682","177",\N,"97","1","2","151","1883","EWP-B08-WP5.10-200-FI-LC-10121","PCHE in T4","100","AG","FI","500","Foundation for Equipment present","Foundation for Equipment","CWP-B08-WP5.10-200-FI-LC-10121","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","2021-04-08","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1617877583","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","1","1","","1",\N,"166",\N,\N,"2","166","2021-04-08 10:26:23","I am signing off this package as a Construction supervisor",\N,\N,\N,"4","177","2021-04-08 10:19:34","I am releasing this package as a Site Engineer",\N,\N,\N,"137",\N,"137","2021-04-08 10:24:10","I am signing off this construction package as a Construction Manager","2","2","The CWP has been released with holds -: Trade Coordination, Fabrication / Engineering, Equipment Unavailable ,  Trades Unavailable.","Reduce the risk by planning effective action in the cases where the problem manifests. Poor material and equipment management. Also the poor documentation is also an important factor.","Mitigation plans involve the -: Avoid the risk entirely by eliminating the root cause of the potential problem. Reduce the risk by planning effective action in the cases where the problem manifests.",\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1683","176",\N,"97","1","2","151","2800","EWP-B08-WP5.10-100-FI-X-CV","PCHE in T4","100","X","FI","500","Foundation Work for the Concrete Structure","Foundation Work for the Concrete Structure","CWP-B08-WP5.10-100-FI-X-CV","1","","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","2021-03-18","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","3",\N,"1625807794","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","1","0","","1",\N,"166",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2","176","2021-04-08 10:45:10","I am releasing this package as a site engineer",\N,\N,\N,"137",\N,\N,\N,\N,"1","1","","","",\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1686","1",\N,"5","1","2","215","3117","EWP-C08-WP01-5.10-A-X-FI-PI","Storage Unit - 3","A","X","FI","500","Area 1 Desalter & Heater - Piping","Area 1 Desalter & Heater - Piping","CWP-C08-WP01-5.10-A-X-FI-PI","1","T-14.110.369-SH1-BA","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","2021-04-29","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","3",\N,"1619676193","2023-04-01","2029-05-28","1518","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_1686.pdf","0","0","0","0","0","","1",\N,"166",\N,\N,"2","166","2021-04-29 06:03:13","I  am signing off this package as a Construction Supervisor",\N,\N,\N,"4","1","2021-04-29 06:02:02","I am releasing this package as a Site Engineer",\N,\N,\N,"137",\N,\N,\N,\N,"1","1","","","",\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1688","1",\N,"5","1","2","215","3118","EWP-SP1-1235-B-FI-PI","Storage Unit - 2","100","FI","FI","500","Piping Works","Piping Works","CWP-SP1-1235-B-FI-PI","1","T-12.444.244","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","2021-03-26","2021-04-29","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","3",\N,"1619685499","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","0","","1",\N,"166",\N,\N,"2","166","2021-04-29 08:38:20","I am signing off this package as a Construction Supervisor",\N,\N,\N,"4","1","2021-04-29 08:16:50","I am releasing this package as a Site Engineer",\N,\N,\N,"137",\N,"137","2021-04-29 08:35:01","I am signing off this package as a Construction Manager","2","2","The CWP has been released with holds -: Trade Coordination, Fabrication / Engineering, Equipment Unavailable ,  Trades Unavailable.","Reduce the risk by planning effective action in the cases where the problem manifests. Poor material and equipment management. Also the poor documentation is also an important factor.","Mitigation plans involve the -: Avoid the risk entirely by eliminating the root cause of the potential problem. Reduce the risk by planning effective action in the cases where the problem manifests.",\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1698","1",\N,"420","1","2","151","3128","EWP-B01-WP2.2-010-FI-MC-101","B01-WP2.2-010","100","AG","FI","500","Steel Structure Installation","Steel Structure Installation","CWP-B01-WP2.2-010-FI-MC-101","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1622623373","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","1","","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1699","1",\N,"420","1","2","151","3129","EWP-B01-WP2.2-020-FI-MC-102","B01-WP2.2-020","200","AG","FI","500","STEELWORKS EWP FOR B08-WP5.10-100-FI-MC-102","STEELWORKS EWP FOR B08-WP5.10-100-FI-MC-102","CWP-B01-WP2.2-020-FI-MC-102","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1622623373","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","1","","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1700","1",\N,"420","1","2","151","3130","EWP-B01-WP2.2-030-FI-MC-103","B01-WP2.2-030","300","AG","FI","500","Steel Structure Installation","Steel Structure Installation","CWP-B01-WP2.2-030-FI-MC-103","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1622623373","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","1","","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1701","1",\N,"420","1","2","151","3135","EWP-A01-WP2.2-010-FI-LC-1014","A01-WP2.2-010","100","AG","FI","500","Tie-Ins Steel Structure installation_demolitionWorks","Tie-Ins Steel Structure installation_demolitionWorks","CWP-A01-WP2.2-010-FI-LC-1014","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1622623373","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","1","","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1702","1",\N,"420","1","2","151","3131","EWP-B08-WP5.10-100-FI-MC-105","B08-WP5.10-100","100","AG","FI","500","Piperack Installation","Piperack Installation","CWP-B08-WP5.10-100-FI-MC-105","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1622623373","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","1","","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1703","1",\N,"420","1","2","151","3132","EWP-Z01-WP0.0-999-FI-MC-106","Z01-WP0.0-999","200","AG","FI","500","Equipment Platform Installation","Equipment Platform Installation","CWP-Z01-WP0.0-999-FI-MC-106","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1622623373","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","1","","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1704","1",\N,"420","1","2","151","3133","EWP-A01-WP2.2-010-FI-MC-107","A01-WP2.2-010","300","AG","FI","500","Steel Structure Miscellanea Works","Steel Structure Miscellanea Works","CWP-A01-WP2.2-010-FI-MC-107","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1622623373","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","1","","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1705","176",\N,"420","1","2","151","3134","EWP-B01-WP2.2-020-FI-MC-108","B01-WP2.2-020","100","AG","FI","500","Tie-Ins Steel Structure installation_demolitionWorks","Tie-Ins Steel Structure installation_demolitionWorks","CWP-B01-WP2.2-020-FI-MC-108","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1622623373","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","1","1","","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1706","1",\N,"5","1","2","151","1886","EWP-B08-WP5.10-100-FI-MC-30110","PCHE in T4","AG","FI","FI","500","Piping Installation","Piping Installation","CWP-B08-WP5.10-100-FI-MC-30110","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","2021-09-17","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1631886535","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","1","","1",\N,"166",\N,\N,"2","166","2021-09-17 01:48:55","I am signing off this cwp as a construction supervisor",\N,\N,\N,"4","1","2021-09-17 01:47:36","I am releasing this ewp as a site engineer",\N,\N,\N,"137",\N,\N,\N,\N,"1","1","","","",\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1707","176",\N,"5","1","2","151","1789","EW-B01-WP2.2-030-1W11-A-FI-PI","B01-WP2.2-030","1W11","A","FI","500","Area 1 Desalter & Heater - Piping","Area 1 Desalter & Heater - Piping","CWP-B01-WP2.2-030-1W11-A-FI-PI","1","T-14.110.943-SH1","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","2020-09-18","2021-07-09","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","3",\N,"1625811813","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","1","0","","1",\N,"166",\N,\N,"2","166","2021-07-09 06:23:33","I am signing off this cwp as a construction supervisor",\N,\N,\N,"4","176","2021-07-09 05:51:39","I am releasing this as a Site Engineer",\N,\N,\N,"137",\N,"137","2021-07-09 05:54:49","I am signing off this cwp as a construction manager","2","2","The CWP has been released with holds -: Trade Coordination, Fabrication / Engineering, Equipment Unavailable ,  Trades Unavailable.","Reduce the risk by planning effective action in the cases where the problem manifests. Poor material and equipment management. Also the poor documentation is also an important factor.","Mitigation plans involve the -: Avoid the risk entirely by eliminating the root cause of the potential problem. Reduce the risk by planning effective action in the cases where the problem manifests.",\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1708","179",\N,"6","1","1","176","318","EW-B08-WP5.10-100-FI-ME-101","PCHE in T4","100","AG","FI","500","ELECTRICAL EWP FOR T4 ELECTRICAL WORKS - B08-WP5.10-100-FI-ME-101","ELECTRICAL EWP FOR T4 ELECTRICAL WORKS - B08-WP5.10-100-FI-ME-101","CW-B08-WP5.10-100-FI-ME-101","1","T-14.109.717","1899-11-30","0000-00-00","0","1899-11-30","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1651059481","2018-05-12","2030-01-01","0","2022-04-12","0000-00-00","0","0000-00-00","0000-00-00","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_1708.pdf","1","1","0","1","1","","1",\N,"146",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4","179","2022-04-27 11:37:13","",\N,\N,\N,"162",\N,"162","2022-04-27 11:38:01","","2","2","high release","risk","plan",\N,"1",\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1709","200",\N,"6","1","1","176","330","EW-B08-WP5.10-200-FI-ME-101","PCHE in T5","200","AG","FI","500","Electrical Works","Electrical Works","CW-B08-WP5.10-200-FI-ME-101","2","COR-2017-101","1899-11-30","0000-00-00","0","1899-11-30","0000-00-00","0","2020-11-20","2021-10-25","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1643712910","0000-00-00","0000-00-00",\N,"2024-03-19",\N,\N,"0000-00-00","0000-00-00",\N,\N,"1","1","0","1","1","","1",\N,"177",\N,\N,"2","177","2021-10-25 01:13:18","",\N,\N,\N,"3","1","2022-02-01 10:53:09","",\N,\N,\N,"111",\N,"111","2022-02-01 10:55:10","","2","2","df","sss","def","COR-2017-101","COR-2017-101",\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1710","222",\N,"6","1","1","176","336","EW-B08-WP5.10-200-FI-ME-102","PCHE in T5","200","AG","FI","500","Tie-Ins Electrical Installation_demolition Works","Tie-Ins Electrical Installation_demolition Works","CW-B08-WP5.10-200-FI-ME-102","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","2022-03-01","2021-10-25","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"1",\N,"1647346345","1899-11-30","1900-04-03","0","2022-05-31",\N,"0","0000-00-00","0000-00-00","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_1710.pdf","1","1","0","1","1","NEWSS002","1",\N,"177",\N,\N,"2","177","2021-10-25 12:41:22","",\N,\N,\N,"4","1","2021-10-25 12:39:58","",\N,\N,\N,"111",\N,\N,\N,\N,"1","1","","","",\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1711","239",\N,"6","1","1","176","341","EW-B08-WP5.10-300-FI-ME-101","PCHE in T6","300","AG","FI","500","Electrical Works","Electrical Works","CW-B08-WP5.10-300-FI-ME-101","4",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","2023-09-10","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1694520309","2022-02-01","2023-05-24","0","0000-00-00","2023-04-12","0","0000-00-00","0000-00-00","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_1711.pdf","1","0","0","1","1","NEWSS001","1",\N,"288",\N,\N,"1","288","2023-09-12 11:58:55","",\N,\N,\N,"2","239","2023-09-12 12:05:09","Release for Revision Purpose",\N,\N,\N,"288",\N,\N,\N,\N,\N,"1","","","",\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"1712","216",\N,"384","54","1","177","1889","EWP-A01-WP2.6-999-FI-LC-100","CT Common Area -AG","999","AG","FI","500","CIVIL (road, paving, fence)","CIVIL (road, paving, fence)","CWP-A01-WP2.6-999-FI-LC-100","1","T-14.170.009","2023-05-30","2023-07-04","0","2024-03-16","2024-03-25","0","2024-03-15","2024-03-15","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"13",\N,"1710515465","2022-12-26","2026-01-24","0","0000-00-00","0000-00-00","0","2022-12-26","2026-02-03","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_1712.pdf","0","0","0","1","1","","1",\N,"194",\N,\N,"2","194","2024-03-15 03:11:05","","9332","17","19","4","216","2024-03-15 02:31:59","",\N,\N,\N,"216",\N,\N,\N,\N,\N,"1","","","","L700-ZX-E-70009","Issued for Information",\N,\N,"0137",\N,"2024-03-25","2022-12-26","2026-02-03",\N
"1713","409",\N,"400","54","1","177","3335","EWP-A01-WP2.6-999-FI-ME-300","CT Common Area -AG","999","AG","FI","500","General Street/Road and Flood Lighting Layout","General Street/Road and Flood Lighting Layout","CWP-A01-WP2.6-999-FI-ME-300","1","T-14.170.010","2024-05-07","2024-07-16","0","2024-01-23","2024-06-29","0","2024-05-31","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"4",\N,"1717136452","2025-03-24","2025-08-01","0","0000-00-00","0000-00-00","0","2025-02-18","2025-06-20","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_1713.pdf","0","0","0","1","1","","1",\N,"271",\N,\N,"1",\N,\N,\N,"9223","6506","8531","2","409","2024-05-31 06:20:52","",\N,\N,\N,"298",\N,\N,\N,\N,\N,"1","","","","L700-ZX-E-70010","ISSUE FOR INFORMATION",\N,\N,"0871",\N,"2024-06-29","2025-02-18","2025-06-20",\N
"1714","1",\N,"403","54","1","177","1893","EWP-A01-WP2.6-999-FI-ME-600","A01-WP2.6-999","999","AG","HOLD","TBD","Heat Tracing Layout Area","Heat Tracing Layout Area","CWP-A01-WP2.6-999-FI-ME-600","1",\N,"2023-08-29","2023-11-08","0","2024-11-01","2024-12-26","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"2",\N,"1623477335","2025-02-25","2025-08-01",\N,"0000-00-00","0000-00-00",\N,"2025-04-08","2025-09-23",\N,\N,"0","0","0","0","1","","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0872",\N,"2024-12-26","2025-04-08","2025-09-23",\N
"1715","359",\N,"401","54","1","177","1895","EWP-A01-WP2.6-000-FI-ME-100","Common Area - underground","000","AG","FI","500","General Main Cable Routing Layout","General Main Cable Routing Layout","CWP-A01-WP2.6-000-FI-ME-100","1","T-14.170.012","2023-06-10","2023-08-18","0","2023-11-30","2023-12-15","0","2023-11-29","2023-11-29","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"13",\N,"1701251930","2024-01-03","2025-05-23","0","2024-03-05",\N,"0","2024-03-10","2025-08-21","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_1715.pdf","1","1","0","1","1","","1",\N,"271",\N,\N,"2","271","2023-11-29 09:58:50","","9224","6507","8532","4","359","2023-11-29 08:50:32","",\N,\N,\N,"298",\N,\N,\N,\N,\N,"1","","","","L700-ZX-E-70012","ISSUE FOR INFORMATION",\N,\N,"0878",\N,"2023-12-15","2024-03-10","2025-08-21",\N
"1716","232",\N,"402","54","1","177","2168","EWP-A01-WP2.6-000-FI-ME-800","Common Area - underground","000","AG","FI","500","Earth/Ground General Layout","Earth/Ground General Layout","CWP-A01-WP2.6-000-FI-ME-800","1","T-14.170.013","2023-05-19","2023-07-28","0","2023-07-18","2023-08-31","0","2023-07-19","2023-07-24","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"13",\N,"1690185045","2024-01-17","2024-12-02","0","2024-01-03",\N,"0","2023-12-08","2024-11-27","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_1716.pdf","1","1","0","1","1","","1",\N,"271",\N,\N,"2","271","2023-07-24 07:50:45","","4483","6508","8533","4","232","2023-07-22 03:37:00","MAIN GROUNDING LAYOUT FOR NEW COMPLETE TRAIN (CT)",\N,\N,\N,"298",\N,\N,\N,\N,\N,"1","","","","L700-ZX-E-70013","Issue for information",\N,\N,"0879",\N,"2023-08-31","2023-12-08","2024-11-27",\N
"1717","232",\N,"384","54","1","177","1896","EWP-A01-WP2.6-000-UG-LC-101","A01-WP2.6-000","000","UG","UG","500","UG  Works by Civil","UG  Works by Civil","CWP-A01-WP2.6-000-UG-LC-101","4","T-14.170.014","2022-01-19","2023-04-22","0","2022-01-19","2023-04-03","0","2022-01-27","2023-02-27","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"13",\N,"1677510344","2022-03-29","2026-01-24","0","2022-02-17",\N,"0","2022-03-29","2024-04-26","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_1717.pdf","1","1","0","1","1","","1",\N,"194",\N,\N,"2","194","2023-02-27 03:05:44","","25","17","19","4","232","2023-02-27 08:54:45","UG Works by Civil / General excavation for CT Area",\N,\N,\N,"201",\N,\N,\N,\N,\N,"1","","","","L700-ZX-E-70014","Issued for Information",\N,\N,"0875",\N,"2023-04-03","2022-03-29","2024-04-26",\N
